,0,1,2,3,4,5,359,358,357,356,355,354
0,inf,1.0470000505447388,1.0499999523162842,1.0479999780654907,1.0520000457763672,inf,1.0499999523162842,1.0479999780654907,1.0479999780654907,1.0509999990463257,1.0509999990463257,inf
1,1.0490000247955322,1.0470000505447388,inf,1.0479999780654907,1.0509999990463257,1.0520000457763672,1.0499999523162842,1.0499999523162842,1.0479999780654907,inf,1.0509999990463257,1.0529999732971191
2,1.0479999780654907,1.0479999780654907,1.0490000247955322,1.0479999780654907,inf,1.0509999990463257,inf,1.0479999780654907,1.0499999523162842,1.0490000247955322,1.0509999990463257,1.0529999732971191
3,1.0509999990463257,inf,1.0470000505447388,1.0490000247955322,1.0490000247955322,1.0520000457763672,1.0499999523162842,1.0490000247955322,1.0499999523162842,1.0509999990463257,inf,1.0520000457763672
4,1.0479999780654907,1.0479999780654907,1.0479999780654907,1.0490000247955322,inf,1.0520000457763672,1.0490000247955322,inf,1.0499999523162842,1.0479999780654907,1.0509999990463257,1.0540000200271606
5,inf,1.0499999523162842,1.0490000247955322,1.0499999523162842,1.0520000457763672,inf,1.0479999780654907,1.0470000505447388,1.0499999523162842,1.0509999990463257,1.0509999990463257,1.0540000200271606
6,1.0490000247955322,1.0479999780654907,1.0479999780654907,inf,1.0499999523162842,1.0520000457763672,1.0479999780654907,1.0499999523162842,1.0490000247955322,inf,1.0509999990463257,1.0529999732971191
7,inf,1.0470000505447388,1.0499999523162842,1.0479999780654907,1.0520000457763672,1.0529999732971191,1.0499999523162842,1.0479999780654907,1.0479999780654907,1.0499999523162842,1.0509999990463257,inf
8,1.0509999990463257,inf,1.0460000038146973,1.0490000247955322,1.0509999990463257,1.0520000457763672,1.0479999780654907,1.0509999990463257,1.0509999990463257,inf,1.0509999990463257,1.0520000457763672
9,1.0499999523162842,1.0490000247955322,1.0479999780654907,inf,1.0499999523162842,1.0520000457763672,1.0470000505447388,1.0499999523162842,inf,1.0479999780654907,1.0509999990463257,1.0540000200271606
10,inf,1.0490000247955322,1.0499999523162842,1.0470000505447388,1.0520000457763672,inf,1.0499999523162842,1.0479999780654907,1.0479999780654907,1.0509999990463257,1.0509999990463257,1.0540000200271606
11,1.0509999990463257,inf,1.0470000505447388,1.0490000247955322,1.0509999990463257,1.0529999732971191,1.0470000505447388,1.0470000505447388,1.0499999523162842,1.0509999990463257,inf,1.0520000457763672
12,1.0490000247955322,1.0479999780654907,1.0479999780654907,inf,1.0479999780654907,1.0520000457763672,1.0479999780654907,1.0499999523162842,inf,1.0490000247955322,1.0509999990463257,1.0540000200271606
13,inf,1.0479999780654907,1.0499999523162842,1.0499999523162842,1.0509999990463257,1.0529999732971191,1.0499999523162842,1.0470000505447388,1.0479999780654907,1.0509999990463257,1.0509999990463257,1.0540000200271606
14,1.0490000247955322,1.0460000038146973,inf,1.0479999780654907,1.0499999523162842,1.0520000457763672,1.0499999523162842,1.0499999523162842,1.0490000247955322,inf,1.0509999990463257,1.0529999732971191
15,1.0579999685287476,1.0499999523162842,1.0499999523162842,1.0490000247955322,1.0509999990463257,1.0529999732971191,inf,1.0479999780654907,1.0490000247955322,1.0509999990463257,1.0509999990463257,1.0549999475479126
16,1.0499999523162842,1.0479999780654907,inf,1.0479999780654907,1.0499999523162842,1.0520000457763672,1.0479999780654907,1.0499999523162842,inf,1.0490000247955322,1.0509999990463257,1.0529999732971191
17,inf,1.0499999523162842,1.0490000247955322,1.0499999523162842,1.0520000457763672,inf,1.0479999780654907,1.0470000505447388,1.0490000247955322,1.0509999990463257,1.0509999990463257,inf
18,1.0499999523162842,1.0479999780654907,inf,1.0479999780654907,1.0499999523162842,1.0520000457763672,1.0479999780654907,1.0499999523162842,inf,1.0490000247955322,1.0509999990463257,1.0529999732971191
19,1.0499999523162842,1.0479999780654907,1.0499999523162842,1.0479999780654907,1.0520000457763672,inf,inf,1.0470000505447388,1.0479999780654907,1.0509999990463257,1.0509999990463257,inf
20,1.0509999990463257,1.0470000505447388,inf,1.0479999780654907,1.0499999523162842,1.0520000457763672,1.0479999780654907,1.0499999523162842,inf,1.0499999523162842,1.0509999990463257,1.0529999732971191
21,1.0499999523162842,1.0470000505447388,1.0499999523162842,1.0479999780654907,1.0509999990463257,inf,inf,1.0470000505447388,1.0490000247955322,1.0509999990463257,1.0509999990463257,inf
22,1.0490000247955322,1.0479999780654907,1.0479999780654907,inf,1.0490000247955322,1.0520000457763672,1.0479999780654907,1.0499999523162842,inf,1.0490000247955322,1.0509999990463257,1.0529999732971191
23,inf,1.0490000247955322,1.0490000247955322,1.0499999523162842,1.0520000457763672,1.0540000200271606,1.0479999780654907,1.0470000505447388,1.0499999523162842,1.0509999990463257,1.0509999990463257,inf
24,1.0490000247955322,1.0479999780654907,1.0479999780654907,1.0490000247955322,inf,1.0520000457763672,1.0499999523162842,inf,1.0499999523162842,1.0490000247955322,1.0499999523162842,1.0529999732971191
25,1.0509999990463257,inf,1.0460000038146973,1.0499999523162842,1.0509999990463257,1.0529999732971191,1.0499999523162842,1.0479999780654907,1.0499999523162842,1.0509999990463257,inf,1.0520000457763672
26,1.0499999523162842,1.0479999780654907,1.0499999523162842,1.0479999780654907,1.0520000457763672,inf,inf,1.0479999780654907,1.0499999523162842,1.0509999990463257,1.0509999990463257,1.0529999732971191
27,1.0490000247955322,1.0479999780654907,inf,1.0479999780654907,1.0499999523162842,1.0520000457763672,1.0479999780654907,1.0499999523162842,inf,1.0490000247955322,1.0509999990463257,1.0529999732971191
28,inf,1.0499999523162842,1.0490000247955322,1.0490000247955322,1.0520000457763672,1.0529999732971191,1.0490000247955322,1.0460000038146973,1.0499999523162842,1.0509999990463257,1.0509999990463257,inf
29,1.0490000247955322,1.0479999780654907,1.0479999780654907,inf,1.0490000247955322,1.0520000457763672,1.0479999780654907,1.0499999523162842,1.0499999523162842,inf,1.0509999990463257,1.0529999732971191
30,1.0490000247955322,1.0490000247955322,1.0490000247955322,1.0479999780654907,inf,1.0520000457763672,1.0479999780654907,inf,1.0499999523162842,1.0490000247955322,1.0509999990463257,1.0540000200271606
31,inf,1.0509999990463257,1.0470000505447388,1.0490000247955322,1.0509999990463257,1.0529999732971191,1.0479999780654907,1.0470000505447388,1.0499999523162842,1.0509999990463257,inf,1.0509999990463257
32,1.0509999990463257,1.0470000505447388,inf,1.0490000247955322,1.0509999990463257,1.0520000457763672,1.0479999780654907,1.0509999990463257,1.0499999523162842,inf,1.0499999523162842,1.0529999732971191
33,1.0490000247955322,1.0490000247955322,1.0479999780654907,inf,1.0499999523162842,1.0520000457763672,1.0479999780654907,1.0499999523162842,inf,1.0490000247955322,1.0509999990463257,1.0529999732971191
34,1.0499999523162842,1.0479999780654907,1.0479999780654907,1.0479999780654907,inf,1.0520000457763672,1.0479999780654907,inf,1.0499999523162842,1.0490000247955322,1.0509999990463257,1.0540000200271606
35,1.0479999780654907,1.0460000038146973,1.0499999523162842,1.0479999780654907,inf,1.0520000457763672,inf,1.0479999780654907,1.0479999780654907,1.0490000247955322,1.0509999990463257,1.0529999732971191
36,1.0490000247955322,1.0490000247955322,1.0499999523162842,1.0479999780654907,1.0520000457763672,inf,inf,1.0479999780654907,1.0499999523162842,1.0490000247955322,1.0509999990463257,1.0540000200271606
37,1.0499999523162842,1.0479999780654907,1.0499999523162842,1.0479999780654907,1.0520000457763672,1.0529999732971191,inf,1.0479999780654907,1.0479999780654907,1.0509999990463257,1.0509999990463257,inf
38,inf,1.0579999685287476,1.0470000505447388,1.0490000247955322,1.0520000457763672,1.0540000200271606,1.0479999780654907,1.0479999780654907,1.0499999523162842,1.0509999990463257,1.0509999990463257,inf
39,1.0499999523162842,inf,1.0470000505447388,1.0490000247955322,1.0509999990463257,1.0529999732971191,1.0499999523162842,1.0490000247955322,1.0499999523162842,1.0509999990463257,inf,1.0520000457763672
40,1.0490000247955322,1.0479999780654907,1.0479999780654907,inf,1.0499999523162842,1.0520000457763672,1.0490000247955322,1.0499999523162842,inf,1.0490000247955322,1.0509999990463257,1.0529999732971191
41,1.0479999780654907,1.0479999780654907,1.0499999523162842,1.0479999780654907,inf,1.0520000457763672,1.0479999780654907,inf,1.0499999523162842,1.0490000247955322,1.0509999990463257,1.0529999732971191
